"game","weapon_tag","firing_effect","component_type","component_name","component_tag","marker","camera_mode","bitmap_tags"
"Halo 4","objects\weapons\pistol\storm_sticky_detonator\storm_sticky_detonator","objects\weapons\pistol\storm_sticky_detonator\fx\sgl_firing","particle","muzzle_flash_long_soft","objects\vehicles\human\turrets\missile_pod\weapon\missile_pod\fx\particles\muzzle_flash_long_soft","primary_trigger","only in third person",
"Halo 4","objects\weapons\pistol\storm_sticky_detonator\storm_sticky_detonator","objects\weapons\pistol\storm_sticky_detonator\fx\sgl_firing","particle","muzzle_flash_round","objects\weapons\pistol\storm_sticky_detonator\fx\muzzle_flash_round","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_shotgun;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\pistol\storm_sticky_detonator\storm_sticky_detonator","objects\weapons\pistol\storm_sticky_detonator\fx\sgl_firing","particle","muzzle_flash_round","objects\weapons\pistol\storm_sticky_detonator\fx\muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_shotgun;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\pistol\storm_sticky_detonator\storm_sticky_detonator","objects\weapons\pistol\storm_sticky_detonator\fx\sgl_firing","particle","muzzle_smoke","fx\library\weapons\parts\muzzle_smoke","primary_trigger","only in first person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\pistol\storm_sticky_detonator\storm_sticky_detonator","objects\weapons\pistol\storm_sticky_detonator\fx\sgl_firing","particle","muzzle_smoke","fx\reach\particles\atmospheric\soft_smoke\muzzle_smoke","primary_trigger","only in third person","fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light;shaders\default_bitmaps\bitmaps\color_white"
"Halo 4","objects\weapons\pistol\storm_sticky_detonator\storm_sticky_detonator","objects\weapons\pistol\storm_sticky_detonator\fx\sgl_firing","particle","muzzle_smoke","fx\library\weapons\parts\muzzle_smoke","primary_trigger","only in third person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\pistol\storm_target_laser\storm_target_laser","objects\weapons\pistol\storm_target_laser\fx\firing_tracer","particle","mag_muzzle_flash_long","objects\weapons\pistol\storm_magnum\fx\mag_muzzle_flash_long","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_magnum;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft;objects\weapons\pistol\storm_magnum\fx\mag_muzzle_flare_magnum;objects\weapons\pistol\storm_magnum\fx\mag_muzzle_flash_long_soft"
"Halo 4","objects\weapons\pistol\storm_target_laser\storm_target_laser","objects\weapons\pistol\storm_target_laser\fx\firing_tracer","particle","mag_muzzle_flash_round","objects\weapons\pistol\storm_magnum\fx\mag_muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_magnum;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous;objects\weapons\pistol\storm_magnum\fx\mag_muzzle_flare_magnum;objects\weapons\pistol\storm_magnum\fx\mag_muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\pistol\storm_target_laser\storm_target_laser","objects\weapons\pistol\storm_target_laser\fx\firing_tracer","particle","mag_muzzle_smoke","objects\weapons\pistol\storm_magnum\fx\mag_muzzle_smoke","primary_trigger","only in third person","fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","lens","assault_carbine_lenseflare","objects\weapons\rifle\storm_assault_carbine\fx\parts\assault_carbine_lenseflare","primary_trigger","only in third person",""
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","flash_core_glow","objects\weapons\rifle\storm_assault_carbine\fx\parts\flash_core_glow","primary_trigger","only in first person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","flash_core_glow","objects\weapons\rifle\storm_assault_carbine\fx\parts\flash_core_glow","primary_trigger","only in third person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","flash_core_glow_flare","objects\weapons\rifle\storm_assault_carbine\fx\parts\flash_core_glow_flare","primary_trigger","only in first person","fx\bitmaps\2d\flare\streak_05;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","flash_large_core","objects\weapons\rifle\storm_assault_carbine\fx\parts\flash_large_core","primary_trigger","only in first person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","flash_large_core","objects\weapons\rifle\storm_assault_carbine\fx\parts\flash_large_core","primary_trigger","only in third person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","flash_soft_core","objects\weapons\rifle\storm_assault_carbine\fx\parts\flash_soft_core","primary_trigger","only in first person","fx\bitmaps\2d\flare\starburst_04;fx\bitmaps\gradient\grad_bishop_glow;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","flash_soft_core","objects\weapons\rifle\storm_assault_carbine\fx\parts\flash_soft_core","primary_trigger","only in third person","fx\bitmaps\2d\flare\starburst_04;fx\bitmaps\gradient\grad_bishop_glow;fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","muzzle_flash_long","objects\weapons\boneyard\covenant_carbine\fx\particles\muzzle_flash_long","primary_trigger","only in first person","fx\bitmaps\distortion\distortion_plasma_ball;fx\bitmaps\gradient\grad_plasma_blue_thin;fx\bitmaps\weapon_fire\gradients\muzzle_flare_carbine_long;fx\reach\bitmaps\plasma\plasma_clouds_256_a;fx\reach\bitmaps\plasma\plasma_clouds_256_b;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_rifle_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","muzzle_flash_long","objects\weapons\boneyard\covenant_carbine\fx\particles\muzzle_flash_long","primary_trigger","only in third person","fx\bitmaps\distortion\distortion_plasma_ball;fx\bitmaps\gradient\grad_plasma_blue_thin;fx\bitmaps\weapon_fire\gradients\muzzle_flare_carbine_long;fx\reach\bitmaps\plasma\plasma_clouds_256_a;fx\reach\bitmaps\plasma\plasma_clouds_256_b;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_rifle_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\rifle\storm_assault_carbine\fx\parts\muzzle_flash_long_soft","primary_trigger","only in third person","fx\bitmaps\gradient\grad_bishop_glow;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_assault_carbine\fx\parts\muzzle_flash_round","primary_trigger","only in first person","fx\bitmaps\2d\clouds\cloud_07;fx\bitmaps\2d\energy\plasma_cloud_01;fx\bitmaps\2d\energy\plasma_cloud_02;fx\bitmaps\3d\energy\energy_vapor_01;fx\bitmaps\gradient\grad_bishop_glow;fx\bitmaps\gradient\grad_plasma_blue;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_assault_carbine\fx\parts\muzzle_flash_round","primary_trigger","only in third person","fx\bitmaps\2d\clouds\cloud_07;fx\bitmaps\2d\energy\plasma_cloud_01;fx\bitmaps\2d\energy\plasma_cloud_02;fx\bitmaps\3d\energy\energy_vapor_01;fx\bitmaps\gradient\grad_bishop_glow;fx\bitmaps\gradient\grad_plasma_blue;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","muzzle_flash_round_outer","objects\weapons\rifle\storm_assault_carbine\fx\parts\muzzle_flash_round_outer","primary_trigger","only in first person","fx\bitmaps\2d\clouds\cloud_07;fx\bitmaps\2d\clouds\soft_smoke_small_fix;fx\bitmaps\2d\energy\plasma_cloud_01;fx\bitmaps\2d\energy\plasma_cloud_02;fx\bitmaps\3d\energy\energy_vapor_01;fx\bitmaps\gradient\grad_bishop_glow;fx\bitmaps\gradient\grad_plasma_blue;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\rifle\storm_assault_carbine\storm_assault_carbine","objects\weapons\rifle\storm_assault_carbine\fx\firing","particle","muzzle_flash_round_outer","objects\weapons\rifle\storm_assault_carbine\fx\parts\muzzle_flash_round_outer","primary_trigger","only in third person","fx\bitmaps\2d\clouds\cloud_07;fx\bitmaps\2d\clouds\soft_smoke_small_fix;fx\bitmaps\2d\energy\plasma_cloud_01;fx\bitmaps\2d\energy\plasma_cloud_02;fx\bitmaps\3d\energy\energy_vapor_01;fx\bitmaps\gradient\grad_bishop_glow;fx\bitmaps\gradient\grad_plasma_blue;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_needler;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_fiery"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","ar_muzzle_flash_long_brake","objects\weapons\rifle\storm_assault_rifle\fx\ar_muzzle_flash_long_brake","muzzle_flash","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","ar_muzzle_flash_round","objects\weapons\rifle\storm_assault_rifle\fx\ar_muzzle_flash_round","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous;objects\weapons\rifle\storm_assault_rifle\fx\ar_muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","glow_soft","fx\reach\particles\flare\glow_soft","primary_trigger","only in first person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","glow_soft","fx\reach\particles\flare\glow_soft","primary_trigger","only in third person","fx\reach\bitmaps\flash\glow_soft"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","muzzle_flash_long","objects\weapons\rifle\storm_assault_rifle\fx\particles\muzzle_flash_long","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","muzzle_flash_long_brake","objects\weapons\rifle\storm_assault_rifle\fx\particles\muzzle_flash_long_brake","muzzle_flash","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","muzzle_flash_long_brake","objects\weapons\rifle\storm_assault_rifle\fx\particles\muzzle_flash_long_brake","muzzle_flash","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","muzzle_flash_round","objects\weapons\rifle\storm_assault_rifle\fx\particles\muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle;fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_assault_rifle_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","muzzle_smoke","fx\library\weapons\parts\muzzle_smoke","primary_trigger","only in first person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","muzzle_smoke","fx\library\weapons\parts\muzzle_smoke","primary_trigger","only in third person","fx\bitmaps\2d\clouds\cloud_07_small;fx\reach\bitmaps\atmospheric\soft_smoke_small;fx\reach\bitmaps\atmospheric\thin_smoke_small;fx\reach\particles\_gradients\grayscale_light"
"Halo 4","objects\weapons\rifle\storm_assault_rifle\storm_assault_rifle","objects\weapons\rifle\storm_assault_rifle\fx\ar_firing","particle","muzzle_smoke_temp","fx\reach\particles\atmospheric\soft_smoke\muzzle_smoke_temp","primary_trigger","only in first person",
"Halo 4","objects\weapons\rifle\storm_attach_beam\storm_attach_beam","objects\weapons\support_high\plasma_launcher\fx\firing","particle","flash_large","fx\reach\particles\flare\flash_large","primary_trigger","only in first person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_attach_beam\storm_attach_beam","objects\weapons\support_high\plasma_launcher\fx\firing","particle","flash_large","fx\reach\particles\flare\flash_large","primary_trigger","only in third person","fx\reach\bitmaps\flash\flash_large"
"Halo 4","objects\weapons\rifle\storm_attach_beam\storm_attach_beam","objects\weapons\support_high\plasma_launcher\fx\firing","particle","muzzle_flash_long","objects\weapons\support_high\plasma_launcher\fx\particles\muzzle_flash_long","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_turret_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_gaseous"
"Halo 4","objects\weapons\rifle\storm_attach_beam\storm_attach_beam","objects\weapons\support_high\plasma_launcher\fx\firing","particle","muzzle_flash_long_soft","objects\weapons\support_high\plasma_launcher\fx\particles\muzzle_flash_long_soft","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_turret_long;fx\reach\bitmaps\weapon_fire\muzzle_flash_long_soft"
"Halo 4","objects\weapons\rifle\storm_attach_beam\storm_attach_beam","objects\weapons\support_high\plasma_launcher\fx\firing","particle","muzzle_flash_round","objects\weapons\support_high\plasma_launcher\fx\particles\muzzle_flash_round","primary_trigger","only in first person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_turret;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
"Halo 4","objects\weapons\rifle\storm_attach_beam\storm_attach_beam","objects\weapons\support_high\plasma_launcher\fx\firing","particle","muzzle_flash_round","objects\weapons\support_high\plasma_launcher\fx\particles\muzzle_flash_round","primary_trigger","only in third person","fx\reach\bitmaps\weapon_fire\gradients\muzzle_flare_plasma_turret;fx\reach\bitmaps\weapon_fire\muzzle_flash_round_gaseous"
